State,District,Facility_Name,Total_Deliveries,C_Section_Deliveries,Financial_Year,C_Section_Rate_Pct,Is_Public_Facility,Ownership_Private,Ownership_Public
Rajasthan,Kota,JANANI HOSPITAL,5,2,2024-25,40.0,0,1,0
Rajasthan,Kota,Janta Hospital and Nursing Home,83,48,2024-25,57.83,0,1,0
Rajasthan,Kota,Kartikey Nursing Home,11,9,2024-25,81.82,0,1,0
Rajasthan,Kota,Khandelwal Hospital Chawani,197,111,2024-25,56.35,0,1,0
Rajasthan,Kota,Khandelwal Nursing Home,380,310,2024-25,81.58,0,1,0
Rajasthan,Kota,Kota Trauma Hospital,2,2,2024-25,100.0,0,1,0
Rajasthan,Kota,Krishna Nursing Home,27,6,2024-25,22.22,0,1,0
Rajasthan,Kota,Lavanya Hospital,297,144,2024-25,48.48,0,1,0
Rajasthan,Kota,Lohani Maternity Nursing Home,63,36,2024-25,57.14,0,1,0
Rajasthan,Kota,Luv Kush Nursing Home Kota,474,230,2024-25,48.52,0,1,0
Rajasthan,Kota,Manju sharma memorial MSM Hospital,292,100,2024-25,34.25,0,1,0
Rajasthan,Kota,Mehta Nursing Home,401,253,2024-25,63.09,0,1,0
Rajasthan,Kota,Nandwana Hospital and Research Centre,1183,450,2024-25,38.04,0,1,0
Rajasthan,Kota,National Hospital,3,0,2024-25,0.0,0,1,0
Rajasthan,Kota,NAVKAR HOSPITAL,320,208,2024-25,65.0,0,1,0
Rajasthan,Kota,Navya Jeevan Prasuti Greh,371,223,2024-25,60.11,0,1,0
Rajasthan,Kota,NEELKANTH INFERTILITY AND IVF CENTER,88,84,2024-25,95.45,0,1,0
Rajasthan,Kota,Opera Hospital,50,19,2024-25,38.0,0,1,0
Rajasthan,Kota,PMC American hospital,202,150,2024-25,74.26,0,1,0
Rajasthan,Kota,Radha Krishna sonography center,62,46,2024-25,74.19,0,1,0
Rajasthan,Kota,Rajdeep Fertility Research Cetre and Nursing Home,318,253,2024-25,79.56,0,1,0
Rajasthan,Kota,rama krishna hospital,151,94,2024-25,62.25,0,1,0
Rajasthan,Kota,Seva Maternity Hospital,129,63,2024-25,48.84,0,1,0
Rajasthan,Kota,Shanti Hospital,243,164,2024-25,67.49,0,1,0
Rajasthan,Kota,Shiv Shakti Hospital,80,27,2024-25,33.75,0,1,0
Rajasthan,Kota,Shri Hari Hospital Pvt Ltd,249,42,2024-25,16.87,0,1,0
Rajasthan,Kota,Shriji Hospital Vigyan Nagar,521,112,2024-25,21.5,0,1,0
Rajasthan,Kota,Sindhu Chikitsalya,36,34,2024-25,94.44,0,1,0
Rajasthan,Kota,S n pareek Memorial Hospital and Research Centre,86,42,2024-25,48.84,0,1,0
Rajasthan,Kota,Sudha General Hospital Jagpura,146,48,2024-25,32.88,0,1,0
Rajasthan,Kota,Swarn Hospital,148,117,2024-25,79.05,0,1,0
Rajasthan,Kota,UCHC Kunhari,59,11,2024-25,18.64,1,0,1
Rajasthan,Kota,UCHC Vigyan Nagar,14,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Bharat Vikas Parishad Hospital And Research Centre,442,334,2024-25,75.57,0,1,0
Rajasthan,Kota,ESI Hospital,165,87,2024-25,52.73,1,0,1
Rajasthan,Kota,"Military Hospital, Kota (other)",68,0,2024-25,0.0,1,0,1
Rajasthan,Kota,"Railway Hospital, Kota (other)",29,13,2024-25,44.83,1,0,1
Rajasthan,Kota,Govt Medical College Kota,5487,2656,2024-25,48.41,1,0,1
Rajasthan,Kota,"J.K.Loan Hospital, Kota",11876,6829,2024-25,57.5,1,0,1
Rajasthan,Kota,Rampura Hospital kota,1143,450,2024-25,39.37,1,0,1
Rajasthan,Kota,Ayana,74,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Dheebri Chambal,3,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Gainta,56,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Luhawad,4,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Pipalda,143,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Rampuriya,3,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Khatoli,353,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Kudayla,237,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Devli khurd,5,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Julmi,123,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Khairabad,36,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Kherarudha,25,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Lakhariya,7,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Modak Gaon,32,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Satal Khedi,8,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Chechat,435,0,2024-25,0.0,1,0,1
Rajasthan,Kota,KOTA STONE MARIAM HOSPITAL RAMGANJMANDI,146,41,2024-25,28.08,0,1,0
Rajasthan,Kota,Modak,670,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Ramganj Mandi,858,27,2024-25,3.15,1,0,1
Rajasthan,Kota,R K Hospital Ramganjmandi,7,2,2024-25,28.57,0,1,0
Rajasthan,Kota,Suket,160,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Hingoniya,467,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Baluhed,4,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Kamolar,2,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Kundanpur,82,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Kurad,1,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Moikalan,2,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Morukalan Dara,4,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Bapawarkalan,129,0,2024-25,0.0,1,0,1
Rajasthan,Kota,Kanwas,89,0,2024-25,0.0,1,0,1
Rajasthan,Kota,MJS HOSPITAL,120,21,2024-25,17.5,0,1,0
Rajasthan,Kota,Sangod,202,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Palri Kallan,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Harsor,66,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Renwat,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Banwarla,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jakhera,4,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Khudikalaan,243,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kitalsar,75,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Nimbola Kallan,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Pandlota,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Butati,36,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Idawa,66,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,SANJU,63,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Avneesh Hospital Resarch Center Degana,54,0,2024-25,0.0,0,1,0
Rajasthan,Nagaur,SDH Degana,688,253,2024-25,36.77,1,0,1
Rajasthan,Nagaur,Awalishar,73,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Boseri,23,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Chapra,4,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Chawta Kallan,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dugastau,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,FIROZPURA,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gadriya,9,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Geloli,22,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Goth,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gugriyali,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kharijodha,5,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kherat,10,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Ramshar,188,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Rotu,17,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Tangla,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bodwa,9,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dugoli,9,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jalnishar,30,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jhadeli,5,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kathoti,7,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Khinyala,6,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Lunsara,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Tanwara,48,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Unchaida,83,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Badikhatu,67,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Deh,171,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kasnau,35,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Rol,24,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Tarnau,225,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,SDH Jayal,232,1,2024-25,0.43,1,0,1
Rajasthan,Nagaur,Shri Krishna Hospital Jayal,165,30,2024-25,18.18,0,1,0
Rajasthan,Nagaur,Achina,25,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Akala,9,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Berathal Kalan,36,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bhojas,7,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bhomasar,32,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bhundel,177,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Deu,67,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dharnawas,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dhingsara,153,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,ISHARNAWDA,50,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,khatoda,7,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,KHUNDALA,20,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Madpura,27,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,NAGDI,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Nenau,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Pabusar,46,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,satika kallan,88,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Sindhipura,9,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Tankla,60,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,BIRLOKA,174,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Chawandiya,145,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Guda Bhagwandas,274,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Karnu,6,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,KURCHHI,51,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Tantwas,113,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Khinwsar,501,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Panchala Siddha,129,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Panchodi,121,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,DABRANI KALLAN,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jaroda Gujran,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jaroda Kallan,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kheduli,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Rol Chandawata,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Akeli,10,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,BASNI SEJA,4,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dangawas,30,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dhanapa,5,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gagrana,5,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Harsolav,6,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Indawar,4,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Khakharki,60,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kurdaya,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Nokha Chandawata,20,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Ren,88,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gothan,122,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Merta Road,334,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Aravali Hospital Merta,283,176,2024-25,62.19,0,1,0
Rajasthan,Nagaur,Charbhuja Hospital Merta City,384,192,2024-25,50.0,0,1,0
Rajasthan,Nagaur,Krishna Hospita Merta City,24,1,2024-25,4.17,0,1,0
Rajasthan,Nagaur,Merta,2922,714,2024-25,24.44,1,0,1
Rajasthan,Nagaur,Rajat Hospital Merta City,547,363,2024-25,66.36,0,1,0
Rajasthan,Nagaur,Ram Hospital Merta City,331,254,2024-25,76.74,0,1,0
Rajasthan,Nagaur,Balaya,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bu narawata,48,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Ashawari,12,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Inana,6,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jhujhanda,5,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Karlu,66,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Khajwana,36,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Roon,146,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Sankhwas,193,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,New Shri Ram Hospital Khinwsar,16,0,2024-25,0.0,0,1,0
Rajasthan,Nagaur,Shree Balaji Super Speciality Dental Hospital Kh,83,10,2024-25,12.05,0,1,0
Rajasthan,Nagaur,Kuchera,276,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Mundwa,418,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,New Shri Ram Hospital Kuchera,323,108,2024-25,33.44,0,1,0
Rajasthan,Nagaur,Ladpura,62,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Ahmadpura,6,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Balwa,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Barangaon,184,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Barani,7,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bhadana,250,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Chila,10,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Dukoshi,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gogelao,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gorera,11,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kalri,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Khetas,27,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Raidhanu,160,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Alay (Dhundwalon Ki Dhani),355,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,BHAKROD,216,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Ganthilasar,22,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Kumari,26,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Makodi,17,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,pipasar,25,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Rohini,210,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Tausar,528,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Basni,896,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jodhiyasi,60,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Shri Balaji,224,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jeevan Jyoti Hospital Nagaur,789,392,2024-25,49.68,0,1,0
Rajasthan,Nagaur,Jk Charan Hospital Nagaur,535,87,2024-25,16.26,0,1,0
Rajasthan,Nagaur,Kala Nursing Home Nagaur,86,46,2024-25,53.49,0,1,0
Rajasthan,Nagaur,Sufiya Hospotal Basni,84,17,2024-25,20.24,0,1,0
Rajasthan,Nagaur,Aashirwad Hospital,413,218,2024-25,52.78,0,1,0
Rajasthan,Nagaur,Hari Ram Hospital Nagaur,110,87,2024-25,79.09,0,1,0
Rajasthan,Nagaur,Life Line Hospital Nagaur,624,300,2024-25,48.08,0,1,0
Rajasthan,Nagaur,Mahadev Hospital Nagaur,41,28,2024-25,68.29,0,1,0
Rajasthan,Nagaur,Marudhar Hospital Nagaur,168,61,2024-25,36.31,0,1,0
Rajasthan,Nagaur,Mother Care Hospital,1087,492,2024-25,45.26,0,1,0
Rajasthan,Nagaur,Navjeevan Hospital Nagaur,26,18,2024-25,69.23,0,1,0
Rajasthan,Nagaur,Sanjivani Hospital,314,153,2024-25,48.73,0,1,0
Rajasthan,Nagaur,Shivam Hospital Nagaur,53,34,2024-25,64.15,0,1,0
Rajasthan,Nagaur,Yash Maternal And Infertility Center,266,169,2024-25,63.53,0,1,0
Rajasthan,Nagaur,District hospital Nagaur,5096,1171,2024-25,22.98,1,0,1
Rajasthan,Nagaur,Sathana Kallan,3,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Aalniyawas,11,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Bherunda,13,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Devraj Hospital Thanwala,3,0,2024-25,0.0,0,1,0
Rajasthan,Nagaur,R K Primary Hospital Thanwala,70,0,2024-25,0.0,0,1,0
Rajasthan,Nagaur,Thanwla,722,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Falki,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Liliya,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Chundiya,10,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,MEDAS,23,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Baggad,2,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Gawardi,196,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Jasnagar,49,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Lampolai,1,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Padukalaan,36,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Padukhurd,9,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Riyan Badi,436,0,2024-25,0.0,1,0,1
Rajasthan,Nagaur,Ram Hospital Research Center Riya Badi,59,21,2024-25,35.59,0,1,0
Rajasthan,Neem Ka Thana,Badan Ki Dhani,11,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Badwali,6,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Dalelpura,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Gothara,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Jasrapur,15,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Mandri,25,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Mehara jatuwas,11,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Papurna,17,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Rasulpur,6,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Sefaraganwar,5,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Sihod,20,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Tatija,16,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Thathwadi,23,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Tiba Basai,6,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Tyonda,9,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Babai,97,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Badau,15,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Shimla,36,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,SDH Khetri,105,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Kishanpura,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Cheeplata,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Deepawas,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Ladhee Ka Bas,3,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Sanwalpura Tanwran,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Dayal Ki Nangal,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Koor Bara,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Thikaria,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Mawanda Khurd,5,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Paritampuri,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Ganeshwar,3,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Guhala,42,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Dabla,3,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Dalpat Pura,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Hasampur,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Raipur Patan,3,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Jeevan Rekha Hospital Neemkathana,477,244,2024-25,51.15,0,1,0
Rajasthan,Neem Ka Thana,SHARDA HOSPITAL,51,22,2024-25,43.14,0,1,0
Rajasthan,Neem Ka Thana,DH Neem Ka Thana,5200,921,2024-25,17.71,1,0,1
Rajasthan,Neem Ka Thana,Dhani Ahiran,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Ghaseepura,3,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Koliwala,11,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Jeelo,17,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Patan,76,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Toda,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,SDH Ajeetgarh,770,94,2024-25,12.21,1,0,1
Rajasthan,Neem Ka Thana,Jorawarnagar,12,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Mundru,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Nagal,6,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Geetanjali Multispeciality Hospital Ajeetgarh,83,17,2024-25,20.48,0,1,0
Rajasthan,Neem Ka Thana,Thoi,9,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Krishna Mother And Child Care Hospital Srimadhopur,24,0,2024-25,0.0,0,1,0
Rajasthan,Neem Ka Thana,Madho Singh Hospital Srimadhopur,2,0,2024-25,0.0,0,1,0
Rajasthan,Neem Ka Thana,Saini Janana And General Hospital Srimadhopur,303,81,2024-25,26.73,0,1,0
Rajasthan,Neem Ka Thana,Sri Madhopur,216,19,2024-25,8.8,1,0,1
Rajasthan,Neem Ka Thana,Katli Nagar,4,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Papara kalan,7,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Chanwra,20,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Chopoli,1,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Gura,4,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Indarapura,6,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Manaksas,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Mandawara,9,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Pachlangi,2,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Pookh,26,0,2024-25,0.0,1,0,1
Rajasthan,Neem Ka Thana,Sunshine Hospital Udaipurwati,356,51,2024-25,14.33,0,1,0
Rajasthan,Neem Ka Thana,Udaipurwati,513,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Falna Gaon,25,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Jadari,2,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Kotbaliyan,46,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Latara,36,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Malnu,1,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Mataji wara,1,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Bejapur,42,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Bhimana,6,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Bisalpura,10,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Chamunderi,25,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Falna,36,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Kakradi,7,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Lunawa,32,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Mundara,21,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Nanna,32,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Sewari,689,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Shivtalab,6,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Bera,247,0,2024-25,0.0,1,0,1
Rajasthan,Pali,SDH Bali,786,112,2024-25,14.25,1,0,1
Rajasthan,Pali,aayushman hospital and cardiac centre,14,6,2024-25,42.86,0,1,0
Rajasthan,Pali,Agarwal Hospital And Fertility Research Cernter,434,187,2024-25,43.09,0,1,0
Rajasthan,Pali,Dr Shobha Verma Nursing Home And Research Centre Bali,304,155,2024-25,50.99,0,1,0
Rajasthan,Pali,Matra Chhaya Hospital Nana,140,0,2024-25,0.0,0,1,0
Rajasthan,Pali,Anna,5,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Dailana Kalan,12,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Dudapura,3,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Guda Prathviraj,57,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Gudha Akheraj,1,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Jaton Ka Guda,1,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Karnawa,1,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Madpur,26,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Mandigarh,2,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Bagole,9,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Dadaie,18,0,2024-25,0.0,1,0,1
Rajasthan,Pali,Kot Solankiyan,54,0,2024-25,0.0,1,0,1
