State,District,Facility_Name,Ownership,Total_Deliveries,C_Section_Deliveries,Financial_Year,C_Section_Rate_Pct,Is_Public_Facility
Rajasthan,Jalore,Ratan Hospital Raniwara,Private,220,12,2023-24,5.45,0
Rajasthan,Jalore,Saroop Maternity Hospital Sonography Center,Private,74,6,2023-24,8.11,0
Rajasthan,Jalore,Mokhatara,Public,4,0,2023-24,0.0,1
Rajasthan,Jalore,Sewada,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Bhadwal,Public,14,0,2023-24,0.0,1
Rajasthan,Jalore,Choura,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Dagra,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Dedawa,Public,2,0,2023-24,0.0,1
Rajasthan,Jalore,Hariyali,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Jelatara,Public,26,0,2023-24,0.0,1
Rajasthan,Jalore,Kod,Public,55,0,2023-24,0.0,1
Rajasthan,Jalore,Liyadara,Public,4,0,2023-24,0.0,1
Rajasthan,Jalore,Medajagir,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Pamana,Public,25,0,2023-24,0.0,1
Rajasthan,Jalore,Sarvana,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Wak,Public,6,0,2023-24,0.0,1
Rajasthan,Jalore,Wasan Chauhan,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Arnai,Public,31,0,2023-24,0.0,1
Rajasthan,Jalore,Bhadaruna,Public,6,0,2023-24,0.0,1
Rajasthan,Jalore,Bichwari,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,SDH Sanchor,Public,506,0,2023-24,0.0,1
Rajasthan,Jalore,Gundau,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Sankar,Public,109,0,2023-24,0.0,1
Rajasthan,Jalore,Asha General Hospital,Private,615,111,2023-24,18.05,0
Rajasthan,Jalore,Citilite Hospital Sanchore,Private,32,6,2023-24,18.75,0
Rajasthan,Jalore,Mamta Hospital Sanchore,Private,903,52,2023-24,5.76,0
Rajasthan,Jalore,Manmohan Hospital,Private,1326,228,2023-24,17.19,0
Rajasthan,Jalore,Sagar Hospital,Private,341,31,2023-24,9.09,0
Rajasthan,Jalore,Sarswati Hospital,Private,246,17,2023-24,6.91,0
Rajasthan,Jalore,Satyam Hospital Sanchore,Private,3646,578,2023-24,15.85,0
Rajasthan,Jalore,B Lal Hospital,Private,546,85,2023-24,15.57,0
Rajasthan,Jalore,Mediplus Multispeciality Hospital Research Cente,Private,706,92,2023-24,13.03,0
Rajasthan,Jalore,Mehta Charitable Trust Hospital Research Center,Private,920,146,2023-24,15.87,0
Rajasthan,Jalore,Sanchore Hospital,Private,2663,461,2023-24,17.31,0
Rajasthan,Jalore,Shims Hospital,Private,388,77,2023-24,19.85,0
Rajasthan,Jalore,Aalwada,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Aanwloj,Public,6,0,2023-24,0.0,1
Rajasthan,Jalore,Asana,Public,2,0,2023-24,0.0,1
Rajasthan,Jalore,Berath,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Bishala,Public,5,0,2023-24,0.0,1
Rajasthan,Jalore,Borwada,Public,30,0,2023-24,0.0,1
Rajasthan,Jalore,Chourau,Public,2,0,2023-24,0.0,1
Rajasthan,Jalore,Dadal,Public,11,0,2023-24,0.0,1
Rajasthan,Jalore,Dagara,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Detakalla,Public,4,0,2023-24,0.0,1
Rajasthan,Jalore,Dudhwa,Public,6,0,2023-24,0.0,1
Rajasthan,Jalore,Elana,Public,5,0,2023-24,0.0,1
Rajasthan,Jalore,Kalapura,Public,2,0,2023-24,0.0,1
Rajasthan,Jalore,Khari,Public,11,0,2023-24,0.0,1
Rajasthan,Jalore,Khetlawas,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Komta,Public,61,0,2023-24,0.0,1
Rajasthan,Jalore,Mugaliyon Ki Dhani,Public,2,0,2023-24,0.0,1
Rajasthan,Jalore,Pahadpura,Public,5,0,2023-24,0.0,1
Rajasthan,Jalore,Poshana,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Rohinwada,Public,12,0,2023-24,0.0,1
Rajasthan,Jalore,Safada,Public,17,0,2023-24,0.0,1
Rajasthan,Jalore,Tejakiberi,Public,8,0,2023-24,0.0,1
Rajasthan,Jalore,Tikhi,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Tura,Public,8,0,2023-24,0.0,1
Rajasthan,Jalore,Virana,Public,2,0,2023-24,0.0,1
Rajasthan,Jalore,Bakaragaon,Public,85,0,2023-24,0.0,1
Rajasthan,Jalore,Detakhurd,Public,1,0,2023-24,0.0,1
Rajasthan,Jalore,Jiwana,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Keshwana,Public,12,0,2023-24,0.0,1
Rajasthan,Jalore,Megalva,Public,7,0,2023-24,0.0,1
Rajasthan,Jalore,Patheri,Public,11,0,2023-24,0.0,1
Rajasthan,Jalore,Sangana,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Sirana,Public,13,0,2023-24,0.0,1
Rajasthan,Jalore,Surana,Public,3,0,2023-24,0.0,1
Rajasthan,Jalore,Thalwad,Public,16,0,2023-24,0.0,1
Rajasthan,Jalore,Ummedabad,Public,23,0,2023-24,0.0,1
Rajasthan,Jalore,Adrash Gujarat Hospital,Private,348,21,2023-24,6.03,0
Rajasthan,Jalore,Jeevan Jeewana Hospital,Private,395,27,2023-24,6.84,0
Rajasthan,Jalore,Krishna General Hospital Poshana,Private,338,29,2023-24,8.58,0
Rajasthan,Jalore,Life Care Multispeciality Hospital,Private,1092,96,2023-24,8.79,0
Rajasthan,Jalore,Manav Clinic And Maternity Center,Private,619,32,2023-24,5.17,0
Rajasthan,Jalore,Mandawla,Public,87,0,2023-24,0.0,1
Rajasthan,Jalore,Pawan Hospital Bakragaon,Private,157,0,2023-24,0.0,0
Rajasthan,Jalore,Rewtra,Public,19,0,2023-24,0.0,1
Rajasthan,Jalore,Sayla,Public,87,0,2023-24,0.0,1
Rajasthan,Jalore,Suraj Hospital,Private,1506,75,2023-24,4.98,0
Rajasthan,Jalore,Tiloda,Public,6,0,2023-24,0.0,1
Rajasthan,Jhalawar,Bhalta PHC,Public,70,0,2023-24,0.0,1
Rajasthan,Jhalawar,Sarda PHC,Public,788,0,2023-24,0.0,1
Rajasthan,Jhalawar,Churaliya PHC,Public,9,0,2023-24,0.0,1
Rajasthan,Jhalawar,Akalera CHC,Public,3302,0,2023-24,0.0,1
Rajasthan,Jhalawar,Ridhi Hospital And Diagnostic Center,Private,601,177,2023-24,29.45,0
Rajasthan,Jhalawar,Shafin Hospital And Research Center,Private,53,32,2023-24,60.38,0
Rajasthan,Jhalawar,Nirogdham Hospital and Research Centre,Private,344,199,2023-24,57.85,0
Rajasthan,Jhalawar,Mandawar PHC,Public,4,0,2023-24,0.0,1
Rajasthan,Jhalawar,Asnawar CHC,Public,829,72,2023-24,8.69,1
Rajasthan,Jhalawar,Dhabla,Public,10,0,2023-24,0.0,1
Rajasthan,Jhalawar,Gangdhar PHC,Public,197,0,2023-24,0.0,1
Rajasthan,Jhalawar,Kundla PHC,Public,8,0,2023-24,0.0,1
Rajasthan,Jhalawar,Unhel Nag. PHC,Public,150,0,2023-24,0.0,1
Rajasthan,Jhalawar,Chomehla CHC,Public,722,0,2023-24,0.0,1
Rajasthan,Jhalawar,Dag CHC,Public,1174,0,2023-24,0.0,1
Rajasthan,Jhalawar,Richwa PHC,Public,25,0,2023-24,0.0,1
Rajasthan,Jhalawar,Bakani CHC,Public,891,0,2023-24,0.0,1
Rajasthan,Jhalawar,Ratlai CHC,Public,650,0,2023-24,0.0,1
Rajasthan,Jhalawar,Jheejhani HSC,Public,1,0,2023-24,0.0,1
Rajasthan,Jhalawar,Kolana HSC,Public,1,0,2023-24,0.0,1
Rajasthan,Jhalawar,Teetarwasa HSC,Public,65,0,2023-24,0.0,1
Rajasthan,Jhalawar,Durgapura PHC,Public,7,0,2023-24,0.0,1
Rajasthan,Jhalawar,Jhalarapatan Satellite Hospital,Public,623,13,2023-24,2.09,1
Rajasthan,Jhalawar,L N Hospital And Research Centre,Private,534,391,2023-24,73.22,0
Rajasthan,Jhalawar,Samarpan Hospital And Research Centre,Private,6,6,2023-24,100.0,0
Rajasthan,Jhalawar,Sardar Patel Multispeciality Hospital,Private,84,41,2023-24,48.81,0
Rajasthan,Jhalawar,Sanjivani Vyas Hospital and Research Centre,Private,626,423,2023-24,67.57,0
Rajasthan,Jhalawar,Dhanwada ward 25,Public,2,0,2023-24,0.0,1
Rajasthan,Jhalawar,Ayushman Multispeciality Hospital,Private,197,169,2023-24,85.79,0
Rajasthan,Jhalawar,BALAJI ORTHOPAEDIC AND MULTISPECIALITY,Private,2,1,2023-24,50.0,0
Rajasthan,Jhalawar,Divyalaxmi  Multispeciality Hospital,Private,211,159,2023-24,75.36,0
Rajasthan,Jhalawar,Jhalawar Medical College,Public,11977,5246,2023-24,43.8,1
Rajasthan,Jhalawar,Khandi HSC,Public,26,0,2023-24,0.0,1
Rajasthan,Jhalawar,Malanwasa HSC,Public,1,0,2023-24,0.0,1
Rajasthan,Jhalawar,Dhaikhera PHC,Public,16,0,2023-24,0.0,1
Rajasthan,Jhalawar,Harigarh PHC,Public,97,0,2023-24,0.0,1
Rajasthan,Jhalawar,Taraj PHC,Public,72,0,2023-24,0.0,1
Rajasthan,Jhalawar,Khanpur CHC,Public,1106,14,2023-24,1.27,1
Rajasthan,Jhalawar,Panwar CHC,Public,20,0,2023-24,0.0,1
Rajasthan,Jhalawar,Sarolaklan CHC,Public,431,0,2023-24,0.0,1
Rajasthan,Jhalawar,Jawar PHC,Public,36,0,2023-24,0.0,1
Rajasthan,Jhalawar,Kamkheda PHC,Public,2,0,2023-24,0.0,1
Rajasthan,Jhalawar,Manoharthana CHC,Public,1692,0,2023-24,0.0,1
Rajasthan,Jhalawar,Mishroli PHC,Public,4,0,2023-24,0.0,1
Rajasthan,Jhalawar,Aawar PHC,Public,429,0,2023-24,0.0,1
Rajasthan,Jhalawar,Karawan,Public,18,0,2023-24,0.0,1
Rajasthan,Jhalawar,Garnawad PHC,Public,170,0,2023-24,0.0,1
Rajasthan,Jhalawar,Guradiya Joga,Public,1,0,2023-24,0.0,1
Rajasthan,Jhalawar,Pachpahar PHC,Public,10,0,2023-24,0.0,1
Rajasthan,Jhalawar,Bhawani Mandi CHC,Public,1029,0,2023-24,0.0,1
Rajasthan,Jhalawar,Mahaveer Hospital and Research Centre,Private,39,0,2023-24,0.0,0
Rajasthan,Jhalawar,Metro Hospital and Research Center,Private,547,324,2023-24,59.23,0
Rajasthan,Jhalawar,Sheela Hospital,Private,15,13,2023-24,86.67,0
Rajasthan,Jhalawar,S.K.hospital and research center,Private,169,63,2023-24,37.28,0
Rajasthan,Jhalawar,Navjeevan Hospital And Research Centre,Private,487,195,2023-24,40.04,0
Rajasthan,Jhalawar,Noon Hospital and Research Centre,Private,59,46,2023-24,77.97,0
Rajasthan,Jhalawar,Chachhalao,Public,1,0,2023-24,0.0,1
Rajasthan,Jhalawar,Harnawada Gaja PHC,Public,28,0,2023-24,0.0,1
Rajasthan,Jhalawar,Hemda PHC,Public,139,0,2023-24,0.0,1
Rajasthan,Jhalawar,Unhel PHC,Public,17,0,2023-24,0.0,1
Rajasthan,Jhalawar,Dabla Kheenchi CHC,Public,10,0,2023-24,0.0,1
Rajasthan,Jhalawar,Raipur CHC,Public,615,0,2023-24,0.0,1
Rajasthan,Jhalawar,Sunel CHC,Public,629,9,2023-24,1.43,1
Rajasthan,Jhalawar,Pidawa CHC,Public,791,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Khandawa,Public,23,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Nihaloth,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Raipur Ahiran,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhirr,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Churina,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kuharwas,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Megpur,Public,46,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Pathana,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Pecherikalan,Public,10,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Undamandi,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Buhana,Public,117,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhaswata Kalan,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Dumoli Khurd,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gardana khurd,Public,3,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Savlod,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Singhana,Public,191,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chakarpani Hospital,Private,301,73,2023-24,24.25,0
Rajasthan,Jhunjhunu,Raj Hospital And Fracture Clinic Singhana,Private,150,65,2023-24,43.33,0
Rajasthan,Jhunjhunu,Ardawata,Public,8,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bakhtawarpura,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chanana,Public,15,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gidania,Public,8,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Keharpura Kalan,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kithana,Public,24,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Nahar,Public,5,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Nunia Gothra,Public,13,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Padampura,Public,22,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Solana,Public,22,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sultana,Public,9,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,SDH Chirawa,Public,1820,54,2023-24,2.97,1
Rajasthan,Jhunjhunu,Jakhora,Public,10,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,MANDRELA,Public,164,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,D S M Hospital Chirawa,Private,259,115,2023-24,44.4,0
Rajasthan,Jhunjhunu,Kesar Dev Hospital Chirawa,Private,30,30,2023-24,100.0,0
Rajasthan,Jhunjhunu,Kusum Lata Hospital,Private,27,14,2023-24,51.85,0
Rajasthan,Jhunjhunu,M C Hospital,Private,91,34,2023-24,37.36,0
Rajasthan,Jhunjhunu,Payal Hospital,Private,439,184,2023-24,41.91,0
Rajasthan,Jhunjhunu,Rajeev Hospital,Private,908,464,2023-24,51.1,0
Rajasthan,Jhunjhunu,R D M Hospital,Private,382,175,2023-24,45.81,0
Rajasthan,Jhunjhunu,R S Hospital Chirawa,Private,161,106,2023-24,65.84,0
Rajasthan,Jhunjhunu,Charanwas,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Jaiphari,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Ajari kalan,Public,9,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhadunda Kalan,Public,9,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bibasar,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Binjusar,Public,16,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kali Pahari,Public,8,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Lalpur,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Patusari,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Ajari kalan,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bager,Public,228,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Indali,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Islampur,Public,150,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhadrawas,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bharu,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Churi,Public,13,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mandawa,Public,87,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Nua,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Aapno Aspatal Malsisar,Private,149,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Aastha Hospital,Private,756,106,2023-24,14.02,0
Rajasthan,Jhunjhunu,Apex Skyline Hospital,Private,277,173,2023-24,62.45,0
Rajasthan,Jhunjhunu,Bhavishya Hospital Jhunjhunu,Private,76,33,2023-24,43.42,0
Rajasthan,Jhunjhunu,Ckrdm Hospital,Private,321,140,2023-24,43.61,0
Rajasthan,Jhunjhunu,Dhankar Hospital Jhunjhunu,Private,2,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Dhanwantri Multispeciality Hospital,Private,842,286,2023-24,33.97,0
Rajasthan,Jhunjhunu,Dhukia Hospital,Private,40,21,2023-24,52.5,0
Rajasthan,Jhunjhunu,Dr Tetarwal Apex Hospital,Private,189,71,2023-24,37.57,0
Rajasthan,Jhunjhunu,Indu Hospital,Private,539,142,2023-24,26.35,0
Rajasthan,Jhunjhunu,Jhunjhunu Hospital,Private,1,1,2023-24,100.0,0
Rajasthan,Jhunjhunu,Kajla Hospita,Private,1106,264,2023-24,23.87,0
Rajasthan,Jhunjhunu,Katara Hospital jhunjhunu,Private,125,35,2023-24,28.0,0
Rajasthan,Jhunjhunu,Kedia Hospital,Private,347,170,2023-24,48.99,0
Rajasthan,Jhunjhunu,Metro Hospital And Trauma Centre,Private,108,61,2023-24,56.48,0
Rajasthan,Jhunjhunu,Navjeevan Hospital,Private,100,18,2023-24,18.0,0
Rajasthan,Jhunjhunu,Oxford Hospital,Private,46,31,2023-24,67.39,0
Rajasthan,Jhunjhunu,Raj Surgical And General Hospital,Private,174,90,2023-24,51.72,0
Rajasthan,Jhunjhunu,R And R Multispeciality Hospital,Private,97,40,2023-24,41.24,0
Rajasthan,Jhunjhunu,Ravindra Hospital,Private,1,1,2023-24,100.0,0
Rajasthan,Jhunjhunu,Sharda Hospital,Private,391,167,2023-24,42.71,0
Rajasthan,Jhunjhunu,Shekhawati Hospital Jhunjhunu,Private,30,2,2023-24,6.67,0
Rajasthan,Jhunjhunu,Shivam Hospital,Private,157,76,2023-24,48.41,0
Rajasthan,Jhunjhunu,Spar Hospital,Private,156,68,2023-24,43.59,0
Rajasthan,Jhunjhunu,B.D.K. Hospital Jhunjhunu,Public,5378,1106,2023-24,20.57,1
Rajasthan,Jhunjhunu,Badwali,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Badan Ki Dhani,Public,21,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Charawas,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gothara,Public,16,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Jasrapur,Public,28,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Loyal,Public,11,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mandri,Public,24,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mehara jatuwas,Public,13,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Papurna,Public,26,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Rasulpur,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sefaraganwar,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Shimla,Public,33,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sihod,Public,33,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Tatija,Public,15,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Thathwadi,Public,22,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Tiba Basai,Public,9,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Tyonda,Public,13,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Babai,Public,151,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Badau,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Shimla,Public,10,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,SDH Khetri,Public,120,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Badet,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gokhari,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bajala,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Dabri Dhirsingh,Public,18,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Dhanduri,Public,68,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gangiyasar,Public,30,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kaant,Public,15,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kaliyasar,Public,8,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Ladusar,Public,14,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Luna,Public,25,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Niradhnu,Public,23,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sonasar,Public,5,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Alsisar,Public,47,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Tamkor,Public,26,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,SDH Malsisar,Public,141,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Birmi,Public,8,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Tani,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bissau,Public,170,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Archana Hospital And Rec,Private,8,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Mahansar,Public,16,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sharan Hospital,Private,43,1,2023-24,2.33,0
Rajasthan,Jhunjhunu,Badwasi,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bai,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhgera,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bsawa,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bugala,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Devgaon nua,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Dighal,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Dundlod,Public,3,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Jaijusar,Public,5,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kari,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kumawas,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mandashi,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mohanbari,Public,38,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sotwara,Public,3,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Todpura,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chirana,Public,18,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Jhakhal,Public,3,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kherod,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mukundgarh,Public,76,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Parsrampur,Public,12,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Ranasar,Public,4,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Abha Maternity And Child Hospital,Private,480,11,2023-24,2.29,0
Rajasthan,Jhunjhunu,Hnm Abbasi Memoriyal Hospital Nawalgarh,Private,74,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Jangid Hospital,Private,206,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Seth Anandram Jaipuria Hospital,Private,71,71,2023-24,100.0,0
Rajasthan,Jhunjhunu,Vinayak Hospital,Private,757,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,DH Nawalgarh,Public,1888,335,2023-24,17.74,1
Rajasthan,Jhunjhunu,Bangothri kalan,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chhapra,Public,5,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Devrod,Public,333,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Peepli,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Pilani,Public,206,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhawathri,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Sawami Sehi,Public,5,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Jhakhod,Public,14,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kajra,Public,248,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kakoda,Public,13,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Kidwana,Public,29,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Surjagarh,Public,150,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Birla Sarvjanik Hospital Pilani,Private,274,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Halwan Multispeli Hospital,Private,5,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Indara Hospital Pilani,Private,218,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Kalpvrksh Hospital,Private,224,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Kapil Hospital,Private,299,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Parteek Hospital Pilani,Private,378,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Rama Bedwal Hospital Pilani,Private,167,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Shaksam Woman And General Hospital,Private,3,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Shihag Hospital Pilani,Private,106,0,2023-24,0.0,0
Rajasthan,Jhunjhunu,Hansalsar,Public,1,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Papara kalan,Public,22,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Bhoodki,Public,10,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chanwra,Public,17,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chhawasari,Public,20,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Chopoli,Public,6,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Dhamora,Public,11,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gura,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Indarapura,Public,11,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Ked,Public,16,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Manaksas,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Mandawara,Public,2,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Pachlangi,Public,7,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Singonar,Public,8,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Titnwara,Public,9,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Baragoan,Public,21,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Gudhagodji,Public,278,0,2023-24,0.0,1
Rajasthan,Jhunjhunu,Maya Hospital Gudhagorji,Private,97,3,2023-24,3.09,0
